"","BatProtein","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig","eggNOG_OGs","Preferred_name","ortho_gene"
"5511","XP_045693146","PSMD11",134.108780858849,-0.0915880913443873,0.0431061975849571,-2.12470819686376,0.033610969075871,0.0695783947312382,FALSE,"3JDSH","PSMD11","PSMD11_3JDSH"
"5512","XP_045693149","TOP2A",309.758865251025,0.109143626391556,0.0532442809609484,2.04986572119561,0.0403775360828783,0.0816874493396577,FALSE,"3J7WU","TOP2A","TOP2A_3J7WU"
"5520","XP_045693189","CAVIN1",11.5189732133546,-0.156549238353915,0.153349754433081,-1.02086396507554,0.30731889383753,0.439030903047056,FALSE,"3J1WF","PTRF","PTRF_3J1WF"
"5524","XP_045693199","MNT",96.1363043055994,-0.34203452645576,0.0764253183082395,-4.47540859530689,7.62653213305658e-06,2.912724861584e-05,TRUE,"3J8X8","MNT","MNT_3J8X8"
"5536","XP_045693239","PPM1D",136.995242220792,-0.343388478743804,0.0574698040117472,-5.97511135889053,2.29933064357118e-09,1.22353694684291e-08,TRUE,"3J843","PPM1D","PPM1D_3J843"
"5546","XP_045693261","LOC123817571",15.815948664224,-0.222195403909793,0.116138214973359,-1.91319802840747,0.0557227058359725,0.107950959723072,FALSE,"3J580","FN3KRP","FN3KRP_3J580"
"5552","XP_045693280","ANKFN1",0.022928357500314,0.114111180656456,3.01750057104172,0.0378164570212696,0.969834022952078,NA,FALSE,"3J8YP","ANKFN1","ANKFN1_3J8YP"
"5554","XP_045693282","SLC9A3R1",222.72993443902,0.0485463316371877,0.0526086334824481,0.922782600946749,0.35612050975285,0.491733263707555,FALSE,"3JBR1","SLC9A3R1","SLC9A3R1_3JBR1"
"5555","XP_045693291","GEMIN4",16.0632359965231,-0.367827840714012,0.122218477357522,-3.0095927282584,0.00261598211393808,0.00695210363546648,TRUE,"3J8CP","GEMIN4","GEMIN4_3J8CP"
"5561","XP_045693304","NOL11",73.8960436471816,0.204359151076552,0.0646806945056093,3.15950768059284,0.00158035934913641,0.00435883389724825,TRUE,"3J8PJ","NOL11","NOL11_3J8PJ"
"5562","XP_045693317","NUFIP2",766.522604314295,0.133967458201045,0.0471039527320825,2.8440810257055,0.00445397199195482,0.0113494171880184,TRUE,"3J4I5","NUFIP2","NUFIP2_3J4I5"
"5565","XP_045693327","EIF4A3",28.0714378987897,0.36323343733413,0.101781899551525,3.56874295856751,0.000358698125873262,0.00109313952711006,TRUE,"3J5XB","-","-_3J5XB"
"5569","XP_045693338","TOB1",271.325636474725,0.291603057891224,0.0476568106285877,6.1188118559554,9.42756336787552e-10,5.16936126802833e-09,TRUE,"3J9TW","TOB1","TOB1_3J9TW"
"5571","XP_045693344","MRPL45",30.8135904414859,0.0452957446051489,0.0876645722557675,0.516693841532648,0.605369895785841,0.726054423932854,FALSE,"3J6KT","MRPL45","MRPL45_3J6KT"
"5573","XP_045693347","UNC45B",15.1410537242952,0.196351342159697,0.131181608603906,1.49679016936411,0.13444786504618,0.228323548383159,FALSE,"3JEZM","UNC45B","UNC45B_3JEZM"
"5576","XP_045693363","SMG8",33.3803527909521,0.396359748460526,0.0952522143539805,4.16116046381406,3.16634497651589e-05,0.000111967377610232,TRUE,"3J7KT","SMG8","SMG8_3J7KT"
"5577","XP_045693381","ABCA5",26.77927114871,-0.385290424508221,0.0994615877975464,-3.87376104725452,0.000107168495592818,0.000352964767838878,TRUE,"3J1J8","ABCA5","ABCA5_3J1J8"
"5578","XP_045693382","CHMP6",15.9492775026309,-0.126639339918692,0.132078792799937,-0.958816606618412,0.337651141729666,0.472582886569448,FALSE,"3J4RB","CHMP6","CHMP6_3J4RB"
"5580","XP_045693389","FAM104A",41.8163975714136,0.171523821099024,0.0755164283041066,2.27134446041718,0.0231261337384487,0.0501055813822362,FALSE,"3JBCV","FAM104A","FAM104A_3JBCV"
"5589","XP_045693420","OVCA2",15.8810183809603,1.60526982872958,0.142867031414706,11.2361110385915,2.71062213507006e-29,3.78236768421047e-28,TRUE,"3J3FF","OVCA2","OVCA2_3J3FF"
"5592","XP_045693425","PPM1E",20.1729965964131,-0.164326335296222,0.112027251420923,-1.46684251565536,0.142418901065688,0.239450738337477,FALSE,"3J75X","PPM1E","PPM1E_3J75X"
"5607","XP_045693471","TRAF4",63.8505934100646,-0.17329392033651,0.0666155997969739,-2.6014014865086,0.00928437264531619,0.0221743403280731,TRUE,"3JCD4","TRAF4","TRAF4_3JCD4"
"5610","XP_045693480","CA4",18.9970409900521,2.33949242482723,0.208338457843621,11.2292874250958,2.92830566934101e-29,4.07902039935225e-28,TRUE,"3JB7X","CA4","CA4_3JB7X"
"5612","XP_045693482","TBX2",0.92408885212934,0.325878768751854,0.513671467438633,0.634410882069844,0.52581270962853,0.656964552902904,FALSE,"3J5PI","TBX2","TBX2_3J5PI"
"5619","XP_045693498","BLMH",38.534322938976,0.508043891476534,0.0882452703740839,5.75717983890656,8.55307775000322e-09,4.35061851414345e-08,TRUE,"3JD33","BLMH","BLMH_3JD33"
"5622","XP_045693507","GRN",1307.65623601822,-0.126447065538534,0.048077608176848,-2.63006148461905,0.00853694268169744,0.0205329735997082,TRUE,"3JEX3","GRN","GRN_3JEX3"
"5623","XP_045693508","TNS4",0.379832328662713,0.170938049213287,1.56473389187254,0.109244166117423,0.913008830415424,NA,FALSE,"3J511","TNS4","TNS4_3J511"
"5629","XP_045693518","CNTNAP1",2.60848359839939,-0.23928483204624,0.285477939312169,-0.838190273555896,0.401923848824872,0.537414114142372,FALSE,"3J1Z5","CNTNAP1","CNTNAP1_3J1Z5"
"5632","XP_045693523","MEIOC",0.636966738766142,-0.289044408489132,0.705336048100961,-0.40979673343983,0.68195506265082,0.78732015348856,FALSE,"3JBSI","C17orf104","C17orf104_3JBSI"
"5635","XP_045693534","PHB1",12.1481915823384,-0.0505883453908137,0.139562374342291,-0.362478394547377,0.71699456602355,0.815231109641556,FALSE,"3JCKA","PHB","PHB_3JCKA"
"5638","XP_045693538","HSF5",7.16723458714737,0.421985620187259,0.201164296555742,2.0977162817276,0.0359302157254875,0.0739308455758138,FALSE,"3J5H0","HSF5","HSF5_3J5H0"
"5642","XP_045693551","COIL",83.9651021341714,0.0887712666108992,0.0603626976046283,1.47063120326969,0.141390880634522,0.237971865338368,FALSE,"3JFRJ","COIL","COIL_3JFRJ"
"5643","XP_045693554","CCL1",0.476307948611516,1.21345709246601,1.59558626275753,0.760508611028574,0.446950624035839,NA,FALSE,"3JHXY","CCL1","CCL1_3JHXY"
"5645","XP_045693560","ASB16",99.2869275307674,-0.00915646013217483,0.0596920430710282,-0.153394986351522,0.878086798409692,0.926839380124399,FALSE,"3J7BG","ASB16","ASB16_3J7BG"
"5651","XP_045693569","PTGES3L",8.06225499723495,-0.0694228856442872,0.183811688484194,-0.377684826339305,0.705664741178577,0.80646680414257,FALSE,"3J5V2","PTGES3L","PTGES3L_3J5V2"
"5653","XP_045693591","AASDHPPT",23.706700033779,0.18653530484853,0.101389782609459,1.83978404971081,0.0657999480625838,0.124627355852027,FALSE,"3J5FU","AASDHPPT","AASDHPPT_3J5FU"
"5659","XP_045693643","LOC123817897",15.2691963118142,-0.0279517233171938,0.128482756225379,-0.217552332611561,0.827777927902804,0.894444232245967,FALSE,"3J8KE","WASL","WASL_3J8KE"
"5663","XP_045693671","XRCC2",1.36940172659627,0.0341549593842942,0.405949810954627,0.0841359164670523,0.932948368658566,0.960444407005445,FALSE,"3J4SR","XRCC2","XRCC2_3J4SR"
"5671","XP_045693720","NOS3",0.609718061378753,-0.575767099979999,0.643218830724198,-0.895134085753901,0.370715414863281,0.506448555427998,FALSE,"3JB57","NOS3","NOS3_3JB57"
"5679","XP_045693736","LOC123817961",23.455097558655,0.216636971259415,0.0945994894583816,2.29004376767512,0.022018779593549,0.0480113005879738,TRUE,"3J6SD","ABCF2","ABCF2_3J6SD"
"5684","XP_045693747","TMUB1",14.7901842791706,-0.237536153841816,0.143011544243978,-1.66095789747281,0.0967219028348251,0.17298527451665,FALSE,"3J7NW","TMUB1","TMUB1_3J7NW"
"5685","XP_045693751","NUB1",191.026725057655,0.911300158718382,0.0590179777913792,15.4410603823077,8.66636560375574e-54,2.69801630534011e-52,TRUE,"3J49P","NUB1","NUB1_3J49P"
"5691","XP_045693769","INSIG1",32.0831127816522,2.1008630178206,0.152909261284561,13.739279100374,5.90609345438855e-43,1.29715611444126e-41,TRUE,"3JAFT","INSIG1","INSIG1_3JAFT"
"5699","XP_045693802","KCNH2",0.312799089364336,-0.876367860323623,2.09961498878037,-0.41739455329031,0.67638983818174,NA,FALSE,"3J2ZS","KCNH2","KCNH2_3J2ZS"
"5710","XP_045693841","TIMM8B",9.26490173260381,0.258362738038925,0.151811718226916,1.70186294613138,0.0887810632906326,0.160821013189325,FALSE,"3JHI7","TIMM8B","TIMM8B_3JHI7"
"5712","XP_045693860","LOC123818033",29.091851885778,0.0752194461051817,0.0852228111026554,0.882621039272875,0.377441057201452,0.513318557138933,FALSE,"3J5MR","TMED7","TMED7_3J5MR"
"5722","XP_045693917","SLC12A2",28.7354176840146,0.233138322846953,0.0943464984619527,2.47108612028639,0.013470337485761,0.031007885270525,TRUE,"3J3PY","SLC12A2","SLC12A2_3J3PY"
"5724","XP_045693925","REEP5",395.809025216137,-0.45312900891346,0.0564275930223634,-8.03027357083751,9.72555541812382e-16,7.54742642878892e-15,TRUE,"3JETW","REEP5","REEP5_3JETW"
"5728","XP_045693942","MAN2A1",383.44388381169,-0.762427868641489,0.062455354123535,-12.2075661781283,2.83235519081709e-34,4.69123458412918e-33,TRUE,"3JBQB","MAN2A1","MAN2A1_3JBQB"
"5729","XP_045693945","MARCHF3",310.586329731753,-0.00535379424969583,0.0502765464018174,-0.106486913538323,0.915196037855276,0.949915069264818,FALSE,"3J2WN","Mar-03","Mar-03_3J2WN"
"5738","XP_045693984","PPIC",6.69685750717625,0.0309278924675284,0.174755900334765,0.176977672331993,0.859525927627213,0.915066699955069,FALSE,"3J6TR","PPIC","PPIC_3J6TR"
"5744","XP_045694015","FBN2",0.209289352616181,0.128015912768415,3.01534566860641,0.0424548051326996,0.966136139521002,NA,FALSE,"3J6W7","FBN2","FBN2_3J6W7"
"5747","XP_045694032","PRRC1",73.1004372175219,-0.0603945493076202,0.0607160725423881,-0.994704479039821,0.319880015392312,0.453099769130217,FALSE,"3JDZQ","PRRC1","PRRC1_3JDZQ"
"5748","XP_045694037","LOX",0.0949970869756122,0.202639863177953,3.01633885231193,0.0671807356864553,0.946437821167864,NA,FALSE,"3J900","LOX","LOX_3J900"
"5754","XP_045694082","GIN1",92.5452038094008,-0.0205689509154831,0.0598909751781087,-0.343439906501998,0.731267542065764,0.825604711072488,FALSE,"3J6J2","GIN1","GIN1_3J6J2"
"5755","XP_045694085","PHAX",41.8180132401117,-0.0758061340324825,0.0832385978573538,-0.910708925712464,0.362448759918825,0.498454881382272,FALSE,"3JFC3","PHAX","PHAX_3JFC3"
"5759","XP_045694116","PDAP1",70.372274806944,0.264282889061281,0.0675711371805962,3.91118012939366,9.18462384512622e-05,0.000305766349893913,TRUE,"3J265","PDAP1","PDAP1_3J265"
"5760","XP_045694123","ISOC1",12.3955291059247,-0.450414595473079,0.143851409563641,-3.13111005890988,0.00174146883394674,0.00476142050045499,TRUE,"3J7MA","ISOC1","ISOC1_3J7MA"
"5768","XP_045694194","CD79A",266.851369499767,0.222868634514856,0.0540446353206615,4.12378829448133,3.72691468593506e-05,0.000130609012370703,TRUE,"3J9MR","CD79A","CD79A_3J9MR"
"5776","XP_045694244","ERFL",2.91154407270161,-0.412338542794818,0.296632970374708,-1.39006308797687,0.164509720799253,0.269498758922491,FALSE,"3JAJ7","-","-_3JAJ7"
"5812","XP_045694373","ADAMTS4",1.24055324436717,0.519095010708343,0.41660607674956,1.24600921512816,0.212761012086836,0.330500875978579,FALSE,"3JAZW","ADAMTS4","ADAMTS4_3JAZW"
"5815","XP_045694377","LAMC1",31.5893813428497,-0.679664011672684,0.0969103787989537,-7.01332530216074,2.32719500847992e-12,1.50269502903579e-11,TRUE,"3JDIF","LAMC1","LAMC1_3JDIF"
"5824","XP_045694409","SERPINC1",1.719888578136,0.724774669021084,0.398069240132845,1.8207251300784,0.068648650181005,0.129183545581227,FALSE,"3JBE7","SERPINC1","SERPINC1_3JBE7"
"5825","XP_045694414","XPR1",1661.07772413478,-0.176636439709215,0.0473476116788956,-3.73063040448875,0.000191001249562678,0.000608086384876571,TRUE,"3JD12","XPR1","XPR1_3JD12"
"5831","XP_045694439","SLC30A1",218.875567099331,1.26623891252531,0.0736075778923264,17.2025618663552,2.54046711466747e-66,1.18061765940474e-64,TRUE,"3J3F2","SLC30A1","SLC30A1_3J3F2"
"5838","XP_045694474","UCK2",38.3237901306765,0.649973820121899,0.0966592323955496,6.72438425190541,1.76336528056331e-11,1.0828048848438e-10,TRUE,"3JERS","UCK2","UCK2_3JERS"
"5840","XP_045694477","PTGS2",304.232216997011,1.88331343757794,0.14524315933443,12.9666240131937,1.89180735567665e-38,3.572596859077e-37,TRUE,"3JCU9","PTGS2","PTGS2_3JCU9"
"5843","XP_045694484","IER5",261.950737803503,1.65782524283297,0.052180694213705,31.7708544858254,1.63620447825502e-221,9.04595393098714e-219,TRUE,"3JCY8","IER5","IER5_3JCY8"
"5846","XP_045694495","ATP1B1",18.6159760534998,1.35679301843559,0.156818765237611,8.65198126244513,5.06129563308595e-18,4.40302511585823e-17,TRUE,"3JA4Y","ATP1B1","ATP1B1_3JA4Y"
"5853","XP_045694507","MPC2",147.714150233451,-0.285159976076531,0.0546110484327,-5.22165357121733,1.77332479740355e-07,8.08178410368708e-07,TRUE,"3JGFH","MPC2","MPC2_3JGFH"
"5854","XP_045694508","FLVCR1",162.51983849201,-0.476579304282367,0.0544140969259366,-8.75837937604739,1.98077535203748e-18,1.75070403634052e-17,TRUE,"3J6BW","FLVCR1","FLVCR1_3J6BW"
"5864","XP_045694541","FCRLB",15.9804424684242,0.0981549014520659,0.134655470218974,0.728933635540009,0.466042258663659,0.60002051980683,FALSE,"3J3N3","FCRLB","FCRLB_3J3N3"
"5883","XP_045694583","BATF3",10.9917833847726,1.53909402743555,0.18381517007343,8.37305227213137,5.61446856487689e-17,4.65925333854406e-16,TRUE,"3JGZF","BATF3","BATF3_3JGZF"
"5893","XP_045694635","RD3",0,NA,NA,NA,NA,NA,FALSE,"3JF2E","RD3","RD3_3JF2E"
"5896","XP_045694639","APOA2",3.50378646239248,0.350723568478334,0.261562908334999,1.34087654366169,0.179960539053467,0.289079984234469,FALSE,"3JHMG","APOA2","APOA2_3JHMG"
"5899","XP_045694642","CUNH11orf71",5.65595930864792,0.228071840503385,0.189966695988662,1.20058855220073,0.229910843895372,0.35141728156841,FALSE,"3JHNJ","C11orf71","C11orf71_3JHNJ"
"5924","XP_045694703","LOC123818506",14.6684654673085,1.74436133165146,0.205934176653903,8.47048003393369,2.44383804579343e-17,2.05680080777985e-16,TRUE,"3JHFH","XCL1","XCL1_3JHFH"
"5931","XP_045694710","PPP2R5A",649.902636342396,-0.174652325470935,0.0347045247042037,-5.0325520075421,4.83993245857847e-07,2.10751322945108e-06,TRUE,"3J224","PPP2R5A","PPP2R5A_3J224"
"5932","XP_045694713","NENF",3.26784886627224,3.99108245146818,0.42482712400393,9.39460365395892,5.74336471238066e-21,5.65378544149486e-20,TRUE,"3J5FS","NENF","NENF_3J5FS"
"5934","XP_045694716","INTS7",120.564578904525,0.036080568107724,0.0578166488799823,0.624051528524616,0.532593745184621,0.663177657389332,FALSE,"3J9ZF","INTS7","INTS7_3J9ZF"
"5935","XP_045694717","DSCAML1",0.294470445229696,-0.260936521166558,1.94190763138917,-0.134371232157883,0.893109028721241,NA,FALSE,"3JD97","DSCAML1","DSCAML1_3JD97"
"5936","XP_045694718","CENPF",71.0555816311454,-0.371960234998612,0.0646405488398333,-5.75428646065888,8.70085091200053e-09,4.42297852479723e-08,TRUE,"3JBNG","CENPF","CENPF_3JBNG"
"5940","XP_045694723","COLGALT2",2.26871705653103,2.48400111407469,0.387367757803915,6.41251385545643,1.43139411595754e-10,8.33014223635106e-10,TRUE,"3J3QY","COLGALT2","COLGALT2_3J3QY"
"5948","XP_045694744","PRDX6",135.230103703449,0.0149344083795546,0.052517697103756,0.284369064204197,0.776127563982991,0.857768886285193,FALSE,"3J4RN","PRDX6","PRDX6_3J4RN"
"5949","XP_045694755","RGS16",7.4695904225614,4.34182195844048,0.341117437057356,12.728232235488,4.12063205775939e-37,7.42315660472543e-36,TRUE,"3J74A","RGS16","RGS16_3J74A"
"5951","XP_045694767","DARS2",6.57265851985559,-0.110917700965562,0.181005923686286,-0.612784922761986,0.540018561444931,0.66977006232278,FALSE,"3J3E9","DARS2","DARS2_3J3E9"
"5952","XP_045694769","SH2D1B",122.610822474813,0.391646570640028,0.0799055774167858,4.90136712982134,9.51720090287516e-07,4.02504041350033e-06,TRUE,"3JH5H","SH2D1B","SH2D1B_3JH5H"
"5958","XP_045694805","GPR52",46.6035307565722,-0.467683842928475,0.0770874641792385,-6.06692473164052,1.30382621826934e-09,7.06537708719337e-09,TRUE,"3JDZM","GPR52","GPR52_3JDZM"
"5961","XP_045694814","MRPS14",6.70889221659724,0.32244570069143,0.183200755539204,1.76006752669984,0.0783963579194987,0.14470145461165,FALSE,"3JGJD","MRPS14","MRPS14_3JGJD"
"5965","XP_045694826","ALG5",15.299632754405,0.0378870735555825,0.134683404997175,0.281304690480444,0.778476713029572,0.859073712022839,FALSE,"3J3TT","ALG5","ALG5_3J3TT"
"5974","XP_045694871","EXOSC8",7.88008551334991,-0.0213975300209988,0.158443816732905,-0.13504805969847,0.89257387620461,0.936376166798961,FALSE,"3JCQW","EXOSC8","EXOSC8_3JCQW"
"5976","XP_045694883","CD3E",355.790534703738,-0.344264207080502,0.0552378258888278,-6.23239965623143,4.59343770381522e-10,2.57775942265556e-09,TRUE,"3JGQB","CD3E","CD3E_3JGQB"
"5978","XP_045694885","CBL",1291.84408315438,-0.0707433166865963,0.0281735978448632,-2.5109791470774,0.0120396808760324,0.0280325593211483,TRUE,"3J3GW","CBL","CBL_3J3GW"
"5979","XP_045694888","ARCN1",601.464522947586,0.249037048006881,0.0367254730433082,6.78104398310148,1.19310544000103e-11,7.39144494572511e-11,TRUE,"3JD5F","ARCN1","ARCN1_3JD5F"
"5980","XP_045694896","CLN5",41.1747271336014,-0.226421428396394,0.0898331764843444,-2.52046557026571,0.0117199703267269,0.0273836030673873,TRUE,"3JBM1","CLN5","CLN5_3JBM1"
"5982","XP_045694905","TUBA8",14.284900662699,0.0177740790987497,0.131700273232462,0.134958559025743,0.892644639599242,0.936389132864083,FALSE,"3JB5R","TUBA8","TUBA8_3JB5R"
"5983","XP_045694908","DNAJC3",128.785180731742,0.100923954658487,0.0538931244517633,1.87266846532192,0.0611141805477512,0.117072691600343,FALSE,"3JAEK","DNAJC3","DNAJC3_3JAEK"
"5987","XP_045694914","LPAR6",49.0226746477882,-0.227710464016275,0.0895113806069056,-2.54392751482942,0.0109613828561862,0.0257611534836704,TRUE,"3JCQR","LPAR6","LPAR6_3JCQR"
"5992","XP_045694919","MZT1",21.9666650819617,0.0169312825361543,0.100545082906146,0.168394933364954,0.866272593779225,0.919737003911152,FALSE,"3JHUM","MZT1","MZT1_3JHUM"
"5996","XP_045694931","FDXACB1",11.2006297908038,-0.230482720011793,0.132602898841934,-1.73814239375366,0.0821857265432182,0.150626857986673,FALSE,"3J6MP","FDXACB1","FDXACB1_3J6MP"
"5997","XP_045694932","MED4",9.94748322145392,0.342912614507877,0.148340531589471,2.31165825572798,0.0207965235421263,0.0456691770923039,TRUE,"3JAHT","MED4","MED4_3JAHT"
"6000","XP_045694946","CPB2",1.13373949117904,1.19651710111319,0.521093393443351,2.29616632290553,0.0216663733067891,0.0473265617476499,TRUE,"3JB8A","CPB2","CPB2_3JB8A"
"6011","XP_045694981","KCTD12",231.408343796025,2.36060541751086,0.173450373257602,13.6096877347446,3.507391792508e-42,7.5685077536044e-41,TRUE,"3J1UY","KCTD12","KCTD12_3J1UY"
"6016","XP_045694998","LOC123818782",7.01088011569498,1.23353010271396,0.194903148017152,6.32893883584375,2.46852928470204e-10,1.41450786353209e-09,TRUE,"3JABK","CECR2","CECR2_3JABK"
"6022","XP_045695007","IL17RA",460.604084695751,0.501879193117399,0.0610127972722199,8.22580205392275,1.93888994033319e-16,1.56526799664461e-15,TRUE,"3J9KJ","IL17RA","IL17RA_3J9KJ"
"6024","XP_045695011","FOXO1",131.035243590474,0.769211996303001,0.0547700597111804,14.0443884918018,8.338503161369e-45,1.96316036984184e-43,TRUE,"3J3KI","FOXO1","FOXO1_3J3KI"
"6029","XP_045695047","NUFIP1",65.8108027094025,0.0751050170913304,0.0773748576021345,0.970664365904546,0.331715442123407,0.466321234858797,FALSE,"3J1I7","NUFIP1","NUFIP1_3J1I7"
"6037","XP_045695068","COG3",866.133283290079,0.1757205200008,0.0530440304114058,3.3127294181442,0.000923903170357146,0.00264186544147247,TRUE,"3J8XD","COG3","COG3_3J8XD"
"6042","XP_045695080","SUCLA2",36.08785938754,-0.361655524344999,0.0771048874200873,-4.69043580045201,2.72623760670526e-06,1.0932908341247e-05,TRUE,"3J7HX","SUCLA2","SUCLA2_3J7HX"
"6046","XP_045695090","FAM124A",0.25455290112701,0.416623246928237,3.01372153375079,0.138242117681563,0.890049069534608,NA,FALSE,"3JCJ2","FAM124A","FAM124A_3JCJ2"
"6047","XP_045695092","RGCC",88.2877176485432,-0.511692125879024,0.0703164159914386,-7.27699383798692,3.41340843282568e-13,2.33179281651019e-12,TRUE,"3JGF1","RGCC","RGCC_3JGF1"
"6052","XP_045695114","SPRY2",10.747363582201,-0.640983213918738,0.141169623207006,-4.54051799074948,5.61161899942344e-06,2.17479060714904e-05,TRUE,"3J3W8","-","-_3J3W8"
"6056","XP_045695123","COG6",22.2630718273874,-0.598436468420979,0.102771480067255,-5.82298190149015,5.78068174587986e-09,2.98395590572092e-08,TRUE,"3J49Z","COG6","COG6_3J49Z"
"6058","XP_045695125","NDFIP2",395.832886584682,0.515958439571463,0.0409574111182757,12.5974378136717,2.18115325081986e-36,3.86841040601712e-35,TRUE,"3J322","NDFIP2","NDFIP2_3J322"
"6064","XP_045695164","TNFSF11",8.65185706579853,-0.107507078779794,0.163135958819872,-0.659002954085058,0.509893871693186,0.642193907687105,FALSE,"3J77T","TNFSF11","TNFSF11_3J77T"
"6065","XP_045695165","HS6ST3",6.98494139635184,-0.0789388826283264,0.18137470313004,-0.435225427063716,0.6633988079114,0.772817777938196,FALSE,"3J8F1","HS6ST3","HS6ST3_3J8F1"
"6066","XP_045695166","TMEM121B",0.143725590642471,0.215065476787605,3.014929207526,0.0713335080143008,0.943132327606974,NA,FALSE,"3J6G1","CECR6","CECR6_3J6G1"
