"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig","description_Phha","gene_symbol_human","description_human"
"DAAM2",6.74493085191325,-0.735514702336253,0.192384726106167,-3.82314499296768,0.000131760246276459,0.000430312766734613,TRUE,"dishevelled associated activator of morphogenesis 2%2C transcript variant X1;transcript_id=XM_045843673.1",NA,NA
"REXO1",49.0910406193792,-0.325629015460073,0.0851862461331672,-3.82255387743033,0.000132076608146081,0.000431257899975554,TRUE,"RNA exonuclease 1 homolog;transcript_id=XM_045831408.1",NA,NA
"ARL4A",390.234748791386,-0.191953455870354,0.0502237309641019,-3.82196726897004,0.000132391265334596,0.000432197082362971,TRUE,"ADP ribosylation factor like GTPase 4A%2C transcript variant X4;transcript_id=XM_045828537.1",NA,NA
"LOC123815971",128.89236929346,-0.199468523786235,0.052240115383828,-3.81830174609425,0.000134373507678996,0.000438578675165344,TRUE,"uncharacterized LOC123815971;transcript_id=XR_006785194.1",NA,NA
"EPCAM",38.4760152170162,-0.412438882348647,0.108024040600411,-3.81802865414274,0.000134522304205395,0.000438974742125461,TRUE,"epithelial cell adhesion molecule;transcript_id=XM_045827673.1",NA,NA
"SCPEP1",125.549203289752,-0.188079023710209,0.0492767533948844,-3.81679008361241,0.000135199100845963,0.000441093272099039,TRUE,"serine carboxypeptidase 1;transcript_id=XM_045837568.1",NA,NA
"CNEP1R1",42.2677726493956,0.325028407326449,0.0851689513194285,3.81627814234111,0.000135479778724117,0.000441918845836183,TRUE,"CTD nuclear envelope phosphatase 1 regulatory subunit 1;transcript_id=XM_045819145.1",NA,NA
"LOC123826621",136.668765674915,-0.189530263682084,0.0496659718801732,-3.81609896086107,0.000135578146725408,0.000442149531113263,TRUE,"butyrophilin subfamily 3 member A2-like%2C transcript variant X2;transcript_id=XM_045850643.1",NA,NA
"HDGF",194.42051378393,-0.16769560264433,0.043944907665722,-3.81604175664559,0.000135609565166909,0.000442161829911187,TRUE,"heparin binding growth factor%2C transcript variant X1;transcript_id=XM_045817155.1",NA,NA
"ESYT3",7.31126315223517,-0.714993056737695,0.187403170311479,-3.81526660167658,0.000136035982630421,0.000443461775419552,TRUE,"extended synaptotagmin 3;transcript_id=XM_045857124.1",NA,NA
"ICAM4",1786.82894346578,-0.172728773903801,0.045277734190405,-3.8148722985437,0.0001362533755805,0.000444069058321903,TRUE,"intercellular adhesion molecule 4 (Landsteiner-Wiener blood group);transcript_id=XM_045853391.1",NA,NA
"LIX1L",86.2728797826865,0.265007431954902,0.0694677270305624,3.81482802565733,0.00013627780518001,0.000444069058321903,TRUE,"limb and CNS expressed 1 like;transcript_id=XM_045816881.1",NA,NA
"CHST11",106.655102325469,0.264915435819305,0.0694667171631319,3.81355916383945,0.00013697971435641,0.000446199100744908,TRUE,"carbohydrate sulfotransferase 11%2C transcript variant X2;transcript_id=XM_045826661.1",NA,NA
"CISD2",27.117864283201,-0.36952672431353,0.0968984695444675,-3.81354551883764,0.000136987280976521,0.000446199100744908,TRUE,"CDGSH iron sulfur domain 2;transcript_id=XM_045820181.1",NA,NA
"LAMA5",3.82993749636956,-0.977333266559662,0.256329812203551,-3.81279593722623,0.000137403555078466,0.000447463868126636,TRUE,"laminin subunit alpha 5;transcript_id=XM_045832720.1",NA,NA
"LOC123811924",5.03658015138079,0.844653528866338,0.221555905576514,3.81237199102615,0.00013763951744926,0.000448075579826807,TRUE,"uncharacterized LOC123811924%2C transcript variant X1;transcript_id=XR_006784454.1",NA,NA
"TEX261",76.5189295718367,-0.234604847021685,0.0615379930169893,-3.812357789389,0.000137647428480529,0.000448075579826807,TRUE,"testis expressed 261;transcript_id=XM_045827518.1",NA,NA
"STAM2",64.8197415950161,0.262447316878253,0.0688508808497715,3.8118222111188,0.00013794608556636,0.000448956399361578,TRUE,"signal transducing adaptor molecule 2%2C transcript variant X2;transcript_id=XM_045821413.1",NA,NA
"LOC123833340",3.39119942444054,0.991500118142545,0.260116696388649,3.81175115595468,0.000137985754232243,0.000448994133761191,TRUE,"uncharacterized LOC123833340;transcript_id=XR_006788215.1",NA,NA
"OTUD5",990.795956678286,-0.161000130668114,0.0422436070827282,-3.81123066391604,0.000138276662269229,0.000449849198468627,TRUE,"OTU deubiquitinase 5;transcript_id=XM_045860547.1",NA,NA
"UBXN6",77.5980392123466,-0.232423932988167,0.0609856790338715,-3.81112314678138,0.000138336826587568,0.000449953399962369,TRUE,"UBX domain protein 6%2C transcript variant X1;transcript_id=XM_045831135.1",NA,NA
"SLC2A3",936.615042567157,-0.385222448984371,0.10108978918342,-3.81069593770163,0.000138576127498392,0.000450640099040624,TRUE,"solute carrier family 2 member 3;transcript_id=XM_045839751.1",NA,NA
"NXF1",96.3655461333749,0.211845422436569,0.055610338147767,3.80946114504206,0.000139269990049212,0.000452804421804645,TRUE,"nuclear RNA export factor 1;transcript_id=XM_045855256.1",NA,NA
"TBC1D23",168.949874739645,0.18383408614578,0.0482609971902882,3.80916468470266,0.000139437065411372,0.000453255485187818,TRUE,"TBC1 domain family member 23%2C transcript variant X2;transcript_id=XM_045851620.1",NA,NA
"LARP4",271.529948685869,0.15471844860898,0.0406205098989715,3.80887509767319,0.000139600449463844,0.0004536943686802,TRUE,"La ribonucleoprotein 4%2C transcript variant X2;transcript_id=XM_045829117.1",NA,NA
"LOC123825632",267.185422634878,0.146265033351259,0.0384132268932,3.80767368901131,0.000140280208137254,0.000455810924164792,TRUE,"eukaryotic translation initiation factor 3 subunit C","EIF3C","eukaryotic translation initiation factor 3 subunit C"
"TRMT1L",191.118573829325,0.15647541495048,0.0410974450076425,3.80742440123424,0.000140421645514585,0.000456177813673524,TRUE,"tRNA methyltransferase 1 like;transcript_id=XM_045838714.1",NA,NA
"LOC123807374",17.0546640070043,-0.481082810727785,0.126357758888828,-3.80730724380013,0.000140488163029941,0.000456301216762357,TRUE,"interferon-induced transmembrane protein 1-like%2C transcript variant X1;transcript_id=XM_045821156.1",NA,NA
"ARHGAP45",456.099998466115,0.202844590841903,0.0533077055989411,3.80516453602408,0.000141709957954015,0.000460165251867157,TRUE,"Rho GTPase activating protein 45;transcript_id=XM_045831126.1",NA,NA
"ABCA5",26.9989264393495,-0.385289747550368,0.101255606845074,-3.8051201267292,0.000141735386150042,0.000460165251867157,TRUE,"ATP binding cassette subfamily A member 5;transcript_id=XM_045837425.1",NA,NA
"LOC123806293",65.6096273090593,0.310206543066888,0.0815294341529406,3.80484111400765,0.000141895243617068,0.000460590751201088,TRUE,"uncharacterized LOC123806293;transcript_id=XM_045819334.1",NA,NA
"TJP2",125.959771824637,-0.19985428122536,0.0525304151641999,-3.80454410270039,0.000142065599770117,0.000461050149578627,TRUE,"tight junction protein 2%2C transcript variant X3;transcript_id=XM_045840316.1",NA,NA
"WDR1",472.310056193742,-0.164811689389375,0.0433250885686179,-3.8040704551209,0.00014233766739548,0.000461839382157824,TRUE,"WD repeat domain 1;transcript_id=XM_045834345.1",NA,NA
"TTBK2",124.059076696245,-0.171071880692128,0.0449880353210068,-3.80260839290857,0.000143180588134303,0.000464480151324931,TRUE,"tau tubulin kinase 2%2C transcript variant X2;transcript_id=XM_045822252.1",NA,NA
"HMGN1",37.0818417838141,0.313868997756397,0.0825716329915245,3.80117222325752,0.00014401315622514,0.000467086272056106,TRUE,"high mobility group nucleosome binding domain 1;transcript_id=XM_045852740.1",NA,NA
"RAD23B",438.202401802229,0.165452665704809,0.0435317659565935,3.80073406325361,0.000144268070110761,0.000467818176253326,TRUE,"RAD23 homolog B%2C nucleotide excision repair protein;transcript_id=XM_045840666.1",NA,NA
"EVL",142.212602768382,-0.22509475832722,0.059224865265786,-3.80067995624899,0.000144299578085933,0.00046782549205926,TRUE,"Enah/Vasp-like%2C transcript variant X3;transcript_id=XM_045821937.1",NA,NA
"TTF2",68.5653615219688,-0.255469158478259,0.0672210347194616,-3.80043478271983,0.000144442430502131,0.000468193715245355,TRUE,"transcription termination factor 2%2C transcript variant X2;transcript_id=XM_045817125.1",NA,NA
"PSMA4",50.7517877980404,0.26056279975617,0.0685733679338386,3.79976669670896,0.000144832372609067,0.000469362540047984,TRUE,"proteasome 20S subunit alpha 4;transcript_id=XM_045824951.1",NA,NA
"TACSTD2",11.3264365666993,1.69086376976011,0.445047872230152,3.79928514496009,0.00014511405471309,0.000470180120953495,TRUE,"tumor associated calcium signal transducer 2;transcript_id=XM_045857505.1",NA,NA
"DERL2",49.0227025191037,0.249925273746613,0.0657952754916869,3.79852917825674,0.00014555729576927,0.000471520727412991,TRUE,"derlin 2%2C transcript variant X1;transcript_id=XM_045824118.1",NA,NA
"UHRF2",191.020402640389,-0.167189514843705,0.044024205052793,-3.79767254498326,0.00014606110070829,0.000472985053541087,TRUE,"ubiquitin like with PHD and ring finger domains 2%2C transcript variant X1;transcript_id=XM_045840486.1",NA,NA
"NDUFB3",20.7723928104333,0.4190061609315,0.110332720318981,3.79766002070934,0.000146068478674384,0.000472985053541087,TRUE,"NADH:ubiquinone oxidoreductase subunit B3;transcript_id=XM_045847686.1",NA,NA
"SRI",350.022183087653,-0.149400946816304,0.0393574884667625,-3.79599798250525,0.000147050693648266,0.000476069178849539,TRUE,"sorcin;transcript_id=XM_045827148.1",NA,NA
"MTF1",90.6452401691166,0.201373377070656,0.0530542029067611,3.79561591801794,0.000147277359794928,0.000476706499736954,TRUE,"metal regulatory transcription factor 1%2C transcript variant X2;transcript_id=XM_045858469.1",NA,NA
"LOC123815263",2.09808586799916,1.43693440037217,0.378662754306409,3.79476033496927,0.000147786142511386,0.000478241045828428,TRUE,"uncharacterized LOC123815263;transcript_id=XR_006785051.1",NA,NA
"HTR2B",12.8494745060808,0.545787145638215,0.143828110947282,3.79471816770412,0.000147811260522098,0.000478241045828428,TRUE,"5-hydroxytryptamine receptor 2B;transcript_id=XM_045845698.1",NA,NA
"SH3GLB1",142.506830349263,0.163793078488225,0.0431851862119007,3.79280704463161,0.000148953898578759,0.00048184055420107,TRUE,"SH3 domain containing GRB2 like%2C endophilin B1%2C transcript variant X1;transcript_id=XM_045835336.1",NA,NA
"LOC123822929",63.4436514310071,0.253858204881815,0.0669345672808549,3.79263234520716,0.000149058763129434,0.000482082264657036,TRUE,"zinc finger protein 227-like;transcript_id=XM_045845099.1",NA,NA
"DXO",21.4686338805789,0.416916795880513,0.109936357523934,3.79234682020228,0.000149230301154475,0.000482539467521941,TRUE,"decapping exoribonuclease%2C transcript variant X3;transcript_id=XM_045825851.1",NA,NA
"LRMDA",7.40160548740283,0.648767510318915,0.171175766287911,3.79006634167895,0.000150607055016193,0.000486892789746103,TRUE,"leucine rich melanocyte differentiation associated%2C transcript variant X1;transcript_id=XM_045842270.1",NA,NA
"SLC10A3",7.44265247816521,-0.643745803103326,0.169865823844673,-3.7897311450476,0.000150810422593099,0.000487451715547984,TRUE,"solute carrier family 10 member 3%2C transcript variant X5;transcript_id=XM_045845514.1",NA,NA
"RETREG1",175.052850845672,-0.201157576859085,0.0531175870719868,-3.78702399614781,0.000152462381350155,0.000492691627588005,TRUE,"reticulophagy regulator 1%2C transcript variant X1;transcript_id=XM_045847854.1",NA,NA
"IL4",1.64027672264332,-1.46433724316861,0.386758415428494,-3.78618068735817,0.00015298045575142,0.00049426594521868,TRUE,"interleukin 4;transcript_id=XM_045829876.1",NA,NA
"ZNF628",25.6381105893984,-0.392321663453988,0.103622209911169,-3.78607697896336,0.000153044281789437,0.000494372288155618,TRUE,"zinc finger protein 628;transcript_id=XM_045830293.1",NA,NA
"TFAP2A",3.03605351875262,-1.05820634286564,0.279741748308457,-3.7827973452815,0.00015507566981038,0.000500833034587521,TRUE,"transcription factor AP-2 alpha%2C transcript variant X15;transcript_id=XM_045841747.1",NA,NA
"RBM15B",43.7570223428928,0.305800967744192,0.0808496287975114,3.78234226047065,0.000155359543868768,0.000501648533231011,TRUE,"RNA binding motif protein 15B;transcript_id=XM_045856939.1",NA,NA
"JAKMIP1",14.7449392347815,-0.544316718529501,0.143937042906187,-3.7816305486022,0.000155804478233106,0.000502983653690363,TRUE,"janus kinase and microtubule interacting protein 1%2C transcript variant X2;transcript_id=XM_045834191.1",NA,NA
"LOC123810465",12.1838427093163,-0.54589047816913,0.144372396594928,-3.78112777126474,0.000156119517501888,0.000503898979497012,TRUE,"butyrophilin-like protein 1%2C transcript variant X2;transcript_id=XM_045826228.1",NA,NA
"NEDD8",19.2749535812835,-0.41151907175344,0.108841817174384,-3.78089122762543,0.000156267942571947,0.000504276272306929,TRUE,"NEDD8 ubiquitin like modifier;transcript_id=XM_045841072.1",NA,NA
"IL12RB2",551.714830692235,0.162528676376498,0.0430004879039188,3.77969377323474,0.000157021354605487,0.000506605310511511,TRUE,"interleukin 12 receptor subunit beta 2%2C transcript variant X2;transcript_id=XM_045835444.1",NA,NA
"HSPA4",165.602252585981,0.229462262327808,0.060722627390701,3.77885925211049,0.000157548437003143,0.000508203338642854,TRUE,"heat shock protein family A (Hsp70) member 4;transcript_id=XM_045819626.1",NA,NA
"CTSO",70.4646366029003,0.271459519531896,0.0718441659217803,3.77844903687023,0.000157808138386598,0.000508938406375653,TRUE,"cathepsin O;transcript_id=XM_045831225.1",NA,NA
"CDK5",5.81144413019963,-0.775559108161939,0.205282621597055,-3.7780066433693,0.000158088662865026,0.000509740319596847,TRUE,"cyclin dependent kinase 5;transcript_id=XM_045837801.1",NA,NA
"ALKBH3",27.1231533571523,0.352684421712634,0.0934368390321536,3.77457569590156,0.000160280235499317,0.000516702641874738,TRUE,"alkB homolog 3%2C alpha-ketoglutarate dependent dioxygenase%2C transcript variant X1;transcript_id=XM_045825523.1",NA,NA
"NRBP2",2.36441467007686,-1.20581536462584,0.319532620758279,-3.77368470788471,0.000160854026920342,0.000518447894505649,TRUE,"nuclear receptor binding protein 2%2C transcript variant X1;transcript_id=XM_045860872.1",NA,NA
"LMNB1",337.170081945719,0.203675017150851,0.0539737989772579,3.77359053856243,0.000160914784262793,0.000518539219164788,TRUE,"lamin B1%2C transcript variant X2;transcript_id=XM_045838108.1",NA,NA
"FBXO31",18.676174466971,-0.416383637492155,0.110362181663317,-3.77288334841388,0.000161371748561719,0.00051990700538831,TRUE,"F-box protein 31%2C transcript variant X4;transcript_id=XM_045818451.1",NA,NA
"SLC35E4",9.55874412175742,-0.593723315862664,0.157381077276531,-3.7725203444849,0.000161606784409376,0.00052055937624555,TRUE,"solute carrier family 35 member E4;transcript_id=XM_045826816.1",NA,NA
"SENP1",664.166711544837,0.197107620872203,0.0522558843263444,3.77196986355148,0.000161963821564213,0.00052160438950392,TRUE,"SUMO specific peptidase 1%2C transcript variant X1;transcript_id=XM_045829426.1",NA,NA
"LOC123826736",14.2491118728868,0.536712566274348,0.142355898767516,3.77021655527504,0.000163105955138622,0.000525176875484596,TRUE,"zinc finger protein 501-like;transcript_id=XM_045850769.1",NA,NA
"LOC123824824",348.457213849831,-0.183410569233911,0.0486521737229767,-3.76983298378901,0.000163356828088093,0.000525878774479242,TRUE,"leucyl-cystinyl aminopeptidase","LNPEP","leucyl and cystinyl aminopeptidase"
"PPP3CB",382.607388674262,-0.135869069925959,0.036046823342089,-3.76923837744435,0.000163746445038566,0.000527007910970873,TRUE,"protein phosphatase 3 catalytic subunit beta%2C transcript variant X1;transcript_id=XM_045841953.1",NA,NA
"SMCR8",65.2374298896149,0.32366266418714,0.0858704520321987,3.76919716302153,0.000163773483244247,0.000527007910970873,TRUE,"SMCR8-C9orf72 complex subunit;transcript_id=XM_045824116.1",NA,NA
"NRIP1",113.083586095168,0.278362664078704,0.0738750240662478,3.76802129809231,0.000164546666573493,0.000529389426374948,TRUE,"nuclear receptor interacting protein 1%2C transcript variant X3;transcript_id=XM_045851001.1",NA,NA
"LOC123830229",39.7450637616859,-0.425980858831943,0.113087164749255,-3.76683649091793,0.00016532920245689,0.000531800067355802,TRUE,"guanylate-binding protein 4-like%2C transcript variant X1;transcript_id=XM_045856232.1",NA,NA
"WASHC1",23.1768617923153,-0.352797225568947,0.0936623400235813,-3.76669241319536,0.00016542460064762,0.000531999927238566,TRUE,"WASH complex subunit 1%2C transcript variant X2;transcript_id=XM_045830565.1",NA,NA
"DHPS",18.0432256441175,-0.442183044607558,0.117409080471966,-3.76617415646263,0.000165768182362324,0.000532935772389851,TRUE,"deoxyhypusine synthase%2C transcript variant X1;transcript_id=XM_045853329.1",NA,NA
"ACTR1A",97.5798307913579,-0.197601891964686,0.0524678349138767,-3.76615296379275,0.000165782246460296,0.000532935772389851,TRUE,"actin related protein 1A;transcript_id=XM_045854557.1",NA,NA
"ZBTB45",31.1090209772785,-0.367887771967792,0.0976877699470052,-3.76595526919458,0.000165913496676677,0.000533250512932094,TRUE,"zinc finger and BTB domain containing 45%2C transcript variant X4;transcript_id=XM_045849059.1",NA,NA
"UBQLN4",38.104069890925,-0.371170126881296,0.0985944934645485,-3.76461315270875,0.000166807120971217,0.000535951711921406,TRUE,"ubiquilin 4;transcript_id=XM_045816723.1",NA,NA
"MTHFD1L",36.2250513797282,0.326682513095543,0.0867776578708698,3.76459242057057,0.000166820960541784,0.000535951711921406,TRUE,"methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1 like;transcript_id=XM_045844075.1",NA,NA
"ALDH18A1",48.7589439683072,0.311233234581799,0.0826846593171791,3.764098892733,0.000167150730137025,0.000536903319357589,TRUE,"aldehyde dehydrogenase 18 family member A1%2C transcript variant X2;transcript_id=XM_045854404.1",NA,NA
