"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig","description_Phha","gene_symbol_human","description_human"
"TAOK2",202.986854095434,-0.0505805031905425,0.0510384507191985,-0.991027401455122,0.321672200406575,0.5736210747583,FALSE,"TAO kinase 2%2C transcript variant X2;transcript_id=XM_045848906.1",NA,NA
"TAOK3",387.229528364479,0.0301399720197867,0.0660632343399856,0.456229131390622,0.648225219183456,0.820892105899351,FALSE,"TAO kinase 3%2C transcript variant X1;transcript_id=XM_045842931.1",NA,NA
"TAP1",672.835547366482,0.0587608496580292,0.0759074831701688,0.774111420955686,0.438864904138661,0.672955054288992,FALSE,"transporter 1%2C ATP binding cassette subfamily B member%2C transcript variant X2;transcript_id=XM_045835527.1",NA,NA
"TAP2",283.172146906162,0.0279543667055043,0.0794614182967792,0.351797983281621,0.724989771115275,0.867907028904612,FALSE,"transporter 2%2C ATP binding cassette subfamily B member;transcript_id=XM_045835537.1",NA,NA
"TAPBPL",78.8117118964765,-0.220128650449196,0.0818765332352406,-2.68854385684286,0.00717644080100432,0.0612797068617627,FALSE,"TAP binding protein like%2C transcript variant X2;transcript_id=XM_045826491.1",NA,NA
"TAPT1",283.108939402881,0.000719601840813498,0.0712806634014596,0.0100953302968104,0.991945228638137,0.997013374612941,FALSE,"transmembrane anterior posterior transformation 1;transcript_id=XM_045834288.1",NA,NA
"TARBP1",26.9217012833998,-0.12768606154234,0.089331375809361,-1.4293529052416,0.152902827100488,0.382693599834675,FALSE,"TAR (HIV-1) RNA binding protein 1%2C transcript variant X1;transcript_id=XM_045860419.1",NA,NA
"TARBP2",8.57165893669173,-0.12004944885799,0.14360544680084,-0.835967238934056,0.403173333708003,0.644820086359584,FALSE,"TARBP2 subunit of RISC loading complex%2C transcript variant X4;transcript_id=XM_045830089.1",NA,NA
"TARM1",86.649203791904,0.340379095976163,0.142972354120219,2.38073366050861,0.0172781993132895,0.10609264935908,FALSE,"T cell-interacting%2C activating receptor on myeloid cells 1%2C transcript variant X1;transcript_id=XM_045847248.1",NA,NA
"TARS1",37.150834481958,0.120420769890496,0.113691449879027,1.05918932354746,0.289513566343934,0.544089887444737,FALSE,"threonyl-tRNA synthetase 1;transcript_id=XM_045848321.1",NA,NA
"TARS2",10.5997774051432,-0.193163740867959,0.125200445470151,-1.54283589121902,0.122870598744657,0.340562150007262,FALSE,"threonyl-tRNA synthetase 2%2C mitochondrial;transcript_id=XM_045816709.1",NA,NA
"TARS3",20.0533745736619,-0.27291487954726,0.106779196567513,-2.55588062394444,0.0105919449343451,0.0775362299692215,FALSE,"threonyl-tRNA synthetase 3%2C transcript variant X3;transcript_id=XR_006784098.1",NA,NA
"TAS1R2",0.0111909288097787,0.0286615255025789,3.26654375307195,0.00877426652425053,0.992999238036869,NA,FALSE,"taste 1 receptor member 2;transcript_id=XM_045859729.1",NA,NA
"TAS1R3",0.390659830670727,0.190721767910569,0.579587595535524,0.329064613148504,0.742106850680987,NA,FALSE,"taste 1 receptor member 3;transcript_id=XM_045858438.1",NA,NA
"TAS2R38",0.299827031522072,0.572453009285612,0.732096178837326,0.781936890033696,0.434251663688263,NA,FALSE,"taste 2 receptor member 38;transcript_id=XM_045855509.1",NA,NA
"TAS2R39",0.00931719788665877,-0.0406982609781628,3.26654375307195,-0.0124591201143071,0.990059317601753,NA,FALSE,"taste 2 receptor member 39;transcript_id=XM_045857567.1",NA,NA
"TAS2R4",0.0488980711400204,0.0998963158152101,2.89917943468451,0.0344567551149454,0.972512926273066,NA,FALSE,"taste 2 receptor member 4;transcript_id=XM_045855576.1",NA,NA
"TAS2R41",0.0645808377273326,0.392037586087899,3.26654375307195,0.120016021741395,0.904470456181584,NA,FALSE,"taste 2 receptor member 41;transcript_id=XM_045857624.1",NA,NA
"TAS2R5",0.0815096640893062,0.18660979408607,2.11116191967583,0.0883919856392279,0.929565130897841,NA,FALSE,"taste 2 receptor member 5;transcript_id=XM_045855745.1",NA,NA
"TAS2R60",0.566143361106864,-0.379856981637027,0.487646907404294,-0.778959070321959,0.436003825541841,NA,FALSE,"taste 2 receptor member 60;transcript_id=XM_045857569.1",NA,NA
